CombiBarCode+MRP,company,category,brand,BrandForm,SBF,BarCode,UPC,MRP,SLP,RLP,CountOfMRP,Conversion,Combi,Mono,Units
4987176209092_696,PGHC,Health Care,Action 500,Action 500,A500 ADV N58,4.98718E+12,90,696,495.1,515.75,1,Singles,4987176209092_696_Singles,1,1
4987176209542_1311,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB PANTS XXXL SUP JUMBO PM,4.98718E+12,4,1311,1006.82,1048.8,1,Singles,4987176209542_1311_Singles,1,1
4987176210333_135,PGHC,Fem Care,Whisper Choice,Whisper Choice Nights,whspr Choice ON XXL 16s,4.98718E+12,30,135,116.75,121.62,1,Singles,4987176210333_135_Singles,1,1
4987176210791_842,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants MD Jumbo PM DM,4.98718E+12,6,842,673.58,701.67,2,Singles,4987176210791_842_Singles,1,1
4987176210791_899,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants MD Jumbo PM DM,4.98718E+12,6,899,719.18,749.17,2,Singles,4987176210791_899_Singles,1,1
4987176210845_840,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants LG Jumbo PM,4.98718E+12,6,840,671.98,700,2,Singles,4987176210845_840_Singles,1,1
4987176210845_842,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants LG Jumbo PM,4.98718E+12,6,842,673.58,701.67,2,Singles,4987176210845_842_Singles,1,1
4987176210883_840,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants XL Jumbo PM DM,4.98718E+12,6,840,671.98,700,2,Singles,4987176210883_840_Singles,1,1
4987176210883_842,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants XL Jumbo PM DM,4.98718E+12,6,842,673.58,701.67,2,Singles,4987176210883_842_Singles,1,1
4987176210982_1311,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB PANTS MEGA MD OFF PACK DM New,4.98718E+12,4,1311,1040.1,1083.47,2,Singles,4987176210982_1311_Singles,1,1
4987176210982_1399,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB PANTS MEGA MD OFF PACK DM New,4.98718E+12,4,1399,1109.91,1156.19,2,Singles,4987176210982_1399_Singles,1,1
4987176211002_1311,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB PANTS MEGA SM OFF PACK DM New,4.98718E+12,4,1311,1040.1,1083.47,1,Singles,4987176211002_1311_Singles,1,1
4987176211064_840,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants XXL Jumbo PK DM,4.98718E+12,6,840,671.98,700,2,Singles,4987176211064_840_Singles,1,1
4987176211064_842,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants XXL Jumbo PK DM,4.98718E+12,6,842,673.58,701.67,2,Singles,4987176211064_842_Singles,1,1
4987176211279_999,GIL,Grooming,Fusion,Fusion Gift Pack,Fusion Premium SM GP,4.98718E+12,9,999,856.26,891.97,1,Singles,4987176211279_999_Singles,1,1
4987176211293_1599,GIL,Grooming,Fusion,Fusion Gift Pack,Fusion Premium LG GP,4.98718E+12,9,1599,1370.53,1427.68,1,Singles,4987176211293_1599_Singles,1,1
4987176212177_1999,PGHP,Skin Care,Olay,Olay Super Serums,Olay Vit C SPF Cream,4.98718E+12,6,1999,1599.15,1665.83,1,Singles,4987176212177_1999_Singles,1,1
4987176212405_0,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liquid TL 840ML A,4.98718E+12,12,0,0.01,0.01,1,Singles,4987176212405_0_Singles,1,1
4987176212450_168,PGHC,Fem Care,Whisper Choice,Whisper Choice Ultra,whspr Choice Ultra Polysleeve RTM,4.98718E+12,12,168,138.02,143.78,2,Singles,4987176212450_168_Singles,1,1
4987176212450_175,PGHC,Fem Care,Whisper Choice,Whisper Choice Ultra,whspr Choice Ultra Polysleeve RTM,4.98718E+12,12,175,134.56,140.17,2,Singles,4987176212450_175_Singles,1,1
4987176212474_30,GIL,Grooming,Wilkinson Sword,Wilkson DE Blades,Wilki 10+1 Tuck Card,4.98718E+12,800,30,19.98,20.81,1,Singles,4987176212474_30_Singles,1,1
4987176212498_150,GIL,Grooming,Wilkinson Sword,Wilkson DE Blades,Wilkinson Saloon-50s,4.98718E+12,160,150,98.88,103,1,Singles,4987176212498_150_Singles,1,1
4987176213679_675,GIL,Grooming,Gillette Mach3,Mach-3 Rzr,Mach 3 Travel Case Gift Pack,4.98718E+12,12,675,578.55,602.68,1,Singles,4987176213679_675_Singles,1,1
4987176214157_499,GIL,Grooming,Gillette Mach3,Mach-3 Rzr,Mach 3 Celebration Pack,4.98718E+12,6,499,427.7,445.54,1,Singles,4987176214157_499_Singles,1,1
4987176214669_254,PGHC,Fem Care,Whisper Ultra,Whisper Ultra Soft,whspr Rangeela Softs RTM,4.98718E+12,20,254,181.44,189.01,1,Singles,4987176214669_254_Singles,1,1
4987176215017_186,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Econs MD,4.98718E+12,18,186,148.8,155,2,Singles,4987176215017_186_Singles,1,1
4987176215017_186,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Econs MD,4.98718E+12,24,186,148.8,155,2,Singles,4987176215017_186_Singles,1,1
4987176215017_196,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Econs MD,4.98718E+12,24,196,156.79,163.33,2,Singles,4987176215017_196_Singles,1,1
4987176215055_374,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Value MD,4.98718E+12,12,374,299.19,311.67,2,Singles,4987176215055_374_Singles,1,1
4987176215055_399,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Value MD,4.98718E+12,12,399,319.19,332.5,2,Singles,4987176215055_399_Singles,1,1
4987176215079_186,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Econs LG,4.98718E+12,18,186,148.8,155,2,Singles,4987176215079_186_Singles,1,1
4987176215079_186,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Econs LG,4.98718E+12,24,186,148.8,155,2,Singles,4987176215079_186_Singles,1,1
4987176215079_196,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Econs LG,4.98718E+12,24,196,156.79,163.33,2,Singles,4987176215079_196_Singles,1,1
4987176215178_383,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Holi,BLUE Pants Value XXL,4.98718E+12,12,383,306.39,319.17,1,Singles,4987176215178_383_Singles,1,1
4987176216182_266,GIL,Oral care,ORAL B,OB Prohealth New,OB Criss Cross Rs50 6+1M,4.98718E+12,20,266,212.79,221.66,1,Singles,4987176216182_266_Singles,1,1
4987176216526_595,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat2kg+0.5L TL,4.98718E+12,12,595,439.37,457.69,1,Singles,4987176216526_595_Singles,1,1
4987176216526_595,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat2kg+0.5L TL,4.98718E+12,12,595,528.87,550.92,1,Singles,4987176216526_595_Singles,1,1
4987176216540_660,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat2kg+0.5L FL,4.98718E+12,12,660,487.37,507.69,1,Singles,4987176216540_660_Singles,1,1
4987176216601_77,PGHP,Fabric & Home Care,Ariel,Ariel PerfectWash,Ariel PW Blue 500g C+Liq,4.98718E+12,48,77,68.44,71.29,1,Singles,4987176216601_77_Singles,1,1
4987176217455_158,GIL,Grooming,Guard,Gillette 3in1 GP Pack,GIL 3IN1 SW GP PACK,4.98718E+12,72,158,105.59,109.99,1,Singles,4987176217455_158_Singles,1,1
4987176218322_98,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Dlite,RED Pants Regs LG,4.98718E+12,40,98,78.4,81.67,1,Singles,4987176218322_98_Singles,1,1
4987176218346_117,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Dlite,RED Pants Regs XL,4.98718E+12,40,117,93.6,97.5,1,Singles,4987176218346_117_Singles,1,1
4987176218384_196,PGHP,Baby Care,Pampers,Pampers Pants-Mid Packs-Dlite,RED Pants Econs LG,4.98718E+12,24,196,156.79,163.33,1,Singles,4987176218384_196_Singles,1,1
4987176220226_365,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L TL,4.98718E+12,4,365,324.43,337.96,4,Singles,4987176220226_365_Singles,1,1
4987176220226_449,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L TL,4.98718E+12,4,449,399.1,415.74,4,Singles,4987176220226_449_Singles,1,1
4987176220226_575,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L TL,4.98718E+12,4,575,511.09,532.4,4,Singles,4987176220226_575_Singles,1,1
4987176220226_650,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L TL,4.98718E+12,4,650,577.76,601.85,4,Singles,4987176220226_650_Singles,1,1
4987176220240_405,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L FL,4.98718E+12,4,405,359.99,375,4,Singles,4987176220240_405_Singles,1,1
4987176220240_505,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L FL,4.98718E+12,4,505,448.87,467.59,4,Singles,4987176220240_505_Singles,1,1
4987176220240_645,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L FL,4.98718E+12,4,645,573.31,597.22,4,Singles,4987176220240_645_Singles,1,1
4987176220240_730,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 3.2L FL,4.98718E+12,4,730,648.87,675.93,4,Singles,4987176220240_730_Singles,1,1
4987176220264_380,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 2L TL,4.98718E+12,4,380,337.77,351.86,2,Singles,4987176220264_380_Singles,1,1
4987176220264_430,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 2L TL,4.98718E+12,4,430,382.21,398.15,2,Singles,4987176220264_430_Singles,1,1
4987176220288_430,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 2L FL,4.98718E+12,4,430,382.21,398.15,2,Singles,4987176220288_430_Singles,1,1
4987176220288_490,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 2L FL,4.98718E+12,4,490,435.54,453.7,2,Singles,4987176220288_490_Singles,1,1
4987176220530_1330,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat 5kg+2L TL,4.98718E+12,2,1330,1182.19,1231.49,1,Singles,4987176220530_1330_Singles,1,1
4987176220554_1460,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat 5kg+2L FL,4.98718E+12,2,1460,1297.74,1351.86,1,Singles,4987176220554_1460_Singles,1,1
4987176220875_640,GIL,Female Hair Removal,Satin Care,S Other Disp,Simply Venus 10 pack,4.98718E+12,40,640,538.93,561.4,1,Singles,4987176220875_640_Singles,1,1
4987176220899_598,PGHP,Baby Care,Pampers Baby Wipes,Pampers Wipes,Wipes Lid Doubles OFF,4.98718E+12,12,598,478.38,498.33,1,Singles,4987176220899_598_Singles,1,1
4987176220912_2799,GIL,Grooming,Fusion,Fusion Carts eC,Fusion Crts 10s eC,4.98718E+12,24,2799,2399.07,2499.11,1,Singles,4987176220912_2799_Singles,1,1
4987176220936_2999,GIL,Grooming,Fusion,Proglide Carts eC,Proglide Crts 10s eC,4.98718E+12,24,2999,2570.49,2677.68,1,Singles,4987176220936_2999_Singles,1,1
4987176221599_749,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants SM Jumbo PM DM,4.98718E+12,6,749,599.18,624.17,3,Singles,4987176221599_749_Singles,1,1
4987176221599_842,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants SM Jumbo PM DM,4.98718E+12,6,842,673.58,701.67,3,Singles,4987176221599_842_Singles,1,1
4987176221599_899,PGHP,Baby Care,Pampers,Pampers Pants-Big Packs-Holi,AB Pants SM Jumbo PM DM,4.98718E+12,6,899,719.18,749.17,3,Singles,4987176221599_899_Singles,1,1
4987176222121_130,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 850 ML TL Pouch,4.98718E+12,12,130,110.93,115.56,1,Singles,4987176222121_130_Singles,1,1
4987176222145_155,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 850 ML FL Pouch,4.98718E+12,12,155,132.26,137.78,1,Singles,4987176222145_155_Singles,1,1
4987176222145_155,PGHP,Fabric & Home Care,Tide,Tide Liquid,Tide Liq 850 ML FL Pouch,4.98718E+12,12,155,137.77,143.52,1,Singles,4987176222145_155_Singles,1,1
4987176222664_725,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR 5KG+Liq Free,4.98718E+12,5,725,644.42,671.29,1,Singles,4987176222664_725_Singles,1,1
4987176222688_725,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LM 5KG+Liq Free,4.98718E+12,5,725,644.42,671.29,1,Singles,4987176222688_725_Singles,1,1
4987176223111_160,PGHP,Fabric & Home Care,Ariel,Ariel Base Bags,Ariel Comp 700g CN,4.98718E+12,34,160,142.22,148.15,1,Singles,4987176223111_160_Singles,1,1
4987176223692_2520,PGHC,Fem Care,Whisper Choice,Whisper Choice XL,whspr Choice XL 6s WS,4.98718E+12,1,2520,1961.5,2043.29,1,Singles,4987176223692_2520_Singles,1,1
4987176223807_1999,GIL,Grooming,Gillette Labs,Labs Carts,Labs Cart 4s,4.98718E+12,60,1999,1713.37,1784.82,1,Singles,4987176223807_1999_Singles,1,1
4987176223821_999,GIL,Grooming,Gillette Labs,Labs Carts,Labs Cart 2s,4.98718E+12,60,999,856.26,891.97,1,Singles,4987176223821_999_Singles,1,1
4987176223845_1499,GIL,Grooming,Gillette Labs,Labs Rzr,Labs Razor,4.98718E+12,24,1499,1284.82,1338.4,1,Singles,4987176223845_1499_Singles,1,1
4987176225818_1049,PGHP,Skin Care,Olay,Total Effects Cream,TE Nrm UV 50 + Clnsr,4.98718E+12,6,1049,875.66,912.18,1,Singles,4987176225818_1049_Singles,1,1
4987176225832_1799,PGHP,Skin Care,Olay,RG Cream,RG MS day 50 + Clnsr,4.98718E+12,6,1799,1439.15,1499.16,1,Singles,4987176225832_1799_Singles,1,1
4987176225849_1599,PGHP,Skin Care,Olay,Total Effects Cream,TE Day50+Ngt,4.98718E+12,6,1599,1334.77,1390.43,1,Singles,4987176225849_1599_Singles,1,1
4987176226532_50,GIL,Oral care,ORAL B,OB Kids,OB KIDS CHOTA BHEEM 3S,4.98718E+12,48,50,40,41.67,3,Singles,4987176226532_50_Singles,1,1
4987176226532_53,GIL,Oral care,ORAL B,OB Kids,OB KIDS CHOTA BHEEM 3S,4.98718E+12,48,53,42.4,44.17,3,Singles,4987176226532_53_Singles,1,1
4987176226532_60,GIL,Oral care,ORAL B,OB Kids,OB KIDS CHOTA BHEEM 3S,4.98718E+12,48,60,48,50,3,Singles,4987176226532_60_Singles,1,1
4987176226624_1525,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat FL 6 Kg CN,4.98718E+12,2,1525,1355.51,1412.03,1,Singles,4987176226624_1525_Singles,1,1
4987176226624_1525,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat FL 6 Kg CN,4.98718E+12,2,1525,1355.52,1412.05,1,Singles,4987176226624_1525_Singles,1,1
4987176226631_1399,PGHP,Fabric & Home Care,Ariel,Ariel New Matics,Ariel Mat TL 6 Kg CN,4.98718E+12,2,1399,1243.52,1295.37,1,Singles,4987176226631_1399_Singles,1,1
4987176226808_199,GIL,Grooming,Gillette Mach3,Mach-3 Rzr,Mach-3 Rzr Herc HTH,4.98718E+12,36,199,149,149,1,Singles,4987176226808_199_Singles,1,1
4987176226891_999,PGHP,Skin Care,Olay,Olay Super Serums,Olay Vit C Serum + Clnsr,4.98718E+12,6,999,833.92,868.69,1,Singles,4987176226891_999_Singles,1,1
4987176226914_999,PGHP,Skin Care,Olay,Olay Super Serums,Olay Vit C Cream + Clnsr,4.98718E+12,6,999,833.92,868.69,1,Singles,4987176226914_999_Singles,1,1
4987176226990_399,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR 3KG + Can Free,4.98718E+12,8,399,354.66,369.45,1,Singles,4987176226990_399_Singles,1,1
4987176226990_390,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR 3KG + Can Free A,4.98718E+12,8,390,346.66,361.12,2,Singles,4987176226990_390_Singles,1,1
4987176226990_415,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR 3KG + Can Free A,4.98718E+12,8,415,368.88,384.26,2,Singles,4987176226990_415_Singles,1,1
4987176227010_390,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LM 3KG + Can Free A,4.98718E+12,8,390,346.66,361.12,3,Singles,4987176227010_390_Singles,1,1
4987176227010_399,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LM 3KG + Can Free A,4.98718E+12,8,399,354.66,369.45,3,Singles,4987176227010_399_Singles,1,1
4987176227010_415,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide LM 3KG + Can Free A,4.98718E+12,8,415,368.88,384.26,3,Singles,4987176227010_415_Singles,1,1
4987176228000_198,GIL,Oral care,ORAL B,OB Kids,OB KIDS RS 25 CHOTA BHEEM HC,4.98718E+12,24,198,158.39,164.99,2,Singles,4987176228000_198_Singles,1,1
4987176228000_200,GIL,Oral care,ORAL B,OB Kids,OB KIDS RS 25 CHOTA BHEEM HC,4.98718E+12,24,200,159.99,166.66,2,Singles,4987176228000_200_Singles,1,1
4987176228352_1299,PGHP,Skin Care,Olay,Olay Retinol,Retinol Cream + Clnsr,4.98718E+12,6,1299,1084.35,1129.57,1,Singles,4987176228352_1299_Singles,1,1
4987176228376_1299,PGHP,Skin Care,Olay,Olay Retinol,Retinol Serum + Clnsr,4.98718E+12,6,1299,1084.35,1129.57,1,Singles,4987176228376_1299_Singles,1,1
4987176228987_1675,GIL,Grooming,Mach-3 Turbo,M3T Carts eC,M3T Carts 10s eC,4.98718E+12,24,1675,1435.67,1495.54,1,Singles,4987176228987_1675_Singles,1,1
4987176229007_1175,GIL,Grooming,Mach-3 Turbo,M3T Carts eC,M3T Carts 6s eC,4.98718E+12,24,1175,1007.11,1049.11,1,Singles,4987176229007_1175_Singles,1,1
4987176229021_2075,GIL,Grooming,Gillette Mach3,Mach3 Carts eC,Mach3 Crts 16s eC,4.98718E+12,24,2075,1778.51,1852.67,1,Singles,4987176229021_2075_Singles,1,1
4987176229045_1425,GIL,Grooming,Gillette Mach3,Mach3 Carts eC,Mach3 Crts 10s eC,4.98718E+12,24,1425,1221.39,1272.32,1,Singles,4987176229045_1425_Singles,1,1
4987176229069_875,GIL,Grooming,Gillette Mach3,Mach3 Carts eC,Mach3 Crts 6s eC,4.98718E+12,24,875,749.98,781.25,1,Singles,4987176229069_875_Singles,1,1
4987176230621_480,GIL,Oral care,ORAL B,OB 3in1 Combo Pk,OB 3in1 Combo GP+Nat,4.98718E+12,12,480,321.78,335.2,1,Singles,4987176230621_480_Singles,1,1
4987176230751_28,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Smooth Rs 2,4.98718E+12,60,28,20.5,21.35,2,Singles,4987176230751_28_Singles,1,1
4987176230751_32,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Smooth Rs 2,4.98718E+12,60,32,23.17,24.14,2,Singles,4987176230751_32_Singles,1,1
4987176230751_32,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Smooth Rs 2,4.98718E+12,60,32,23.52,24.5,2,Singles,4987176230751_32_Singles,1,1
4987176230768_28,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Cool Rs 2,4.98718E+12,60,28,20.5,21.35,2,Singles,4987176230768_28_Singles,1,1
4987176230768_32,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Cool Rs 2,4.98718E+12,60,32,23.17,24.14,2,Singles,4987176230768_32_Singles,1,1
4987176230775_28,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Clean Rs 2,4.98718E+12,60,28,20.5,21.35,2,Singles,4987176230775_28_Singles,1,1
4987176230775_32,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Clean Rs 2,4.98718E+12,60,32,23.17,24.14,2,Singles,4987176230775_32_Singles,1,1
4987176230775_32,PGHP,Hair Care,H&S,H&S Sachets,H&S Daily Clean Rs 2,4.98718E+12,60,32,23.52,24.5,2,Singles,4987176230775_32_Singles,1,1
4987176230829_32,PGHP,Hair Care,H&S,H&S Sachets,H&S Neem Rs 2,4.98718E+12,60,32,23.17,24.14,1,Singles,4987176230829_32_Singles,1,1
4987176231543_120,GIL,Oral care,ORAL B,OB CD Bac Fight,OB CDBACF S 6SPACK,4.98718E+12,36,120,96,100,1,Singles,4987176231543_120_Singles,1,1
4987176231758_320,PGHC,Fem Care,Liners,Whisper Liners,whspr Liners 40s,4.98718E+12,10,320,269.47,280.71,2,Singles,4987176231758_320_Singles,1,1
4987176231758_320,PGHC,Fem Care,Liners,Whisper Liners,whspr Liners 40s,4.98718E+12,10,320,276.75,288.29,2,Singles,4987176231758_320_Singles,1,1
4987176231758_350,PGHC,Fem Care,Liners,Whisper Liners,whspr Liners 40s,4.98718E+12,10,350,294.73,307.02,2,Singles,4987176231758_350_Singles,1,1
4987176231765_160,PGHC,Fem Care,Liners,Whisper Liners,whspr Liners 20s,4.98718E+12,18,160,134.73,140.35,2,Singles,4987176231765_160_Singles,1,1
4987176231765_175,PGHC,Fem Care,Liners,Whisper Liners,whspr Liners 20s,4.98718E+12,18,175,147.36,153.5,2,Singles,4987176231765_175_Singles,1,1
4987176232113_72,PGHP,Fabric & Home Care,Tide,Tide Base Bags,Tide JR 500g C+Bar Free,4.98718E+12,48,72,63.12,65.75,1,Singles,4987176232113_72_Singles,1,1
4987176232212_0,PGHP,Fabric & Home Care,Tide,Tide Bar,Tide Bar Rs 5 70 g,4.98718E+12,144,0,0.01,0.01,1,Singles,4987176232212_0_Singles,1,1
4987176232632_50,GIL,Oral care,ORAL B,OB Sensitive,OB SENS WHITENING,4.98718E+12,120,50,40,41.67,1,Singles,4987176232632_50_Singles,1,1
4987176232632_45,GIL,Oral care,ORAL B,OB Sensitive,OB Sens Whitening HTH,4.98718E+12,120,45,31.42,31.42,1,Singles,4987176232632_45_Singles,1,1
4987176232663_106,GIL,Oral care,ORAL B,OB Cav Def Charcoal,OB CAVDEF NEEM SFT4,4.98718E+12,48,106,84.8,88.34,1,Singles,4987176232663_106_Singles,1,1
4987176232809_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS Deo Krakengard MR,4.98718E+12,48,299,133.5,139.07,1,Singles,4987176232809_299_Singles,1,1
4987176232823_299,PGHC,Personal Care (OS),Old Spice,Old Spice Deodorants,OS Deo Timber MR,4.98718E+12,48,299,133.5,139.07,1,Singles,4987176232823_299_Singles,1,1
4987176234193_1023,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN SSC 1000ML,4.98718E+12,8,1023,818.37,852.5,4,Singles,4987176234193_1023_Singles,1,1
4987176234193_1066,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN SSC 1000ML,4.98718E+12,8,1066,852.77,888.33,4,Singles,4987176234193_1066_Singles,1,1
4987176234193_1167,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN SSC 1000ML,4.98718E+12,8,1167,933.57,972.5,4,Singles,4987176234193_1167_Singles,1,1
4987176234193_1273,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN SSC 1000ML,4.98718E+12,8,1273,1018.37,1060.84,4,Singles,4987176234193_1273_Singles,1,1
4987176234209_173,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN SS 200ML,4.98718E+12,56,173,150.98,157.28,2,Singles,4987176234209_173_Singles,1,1
4987176234209_175,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN SS 200ML,4.98718E+12,56,175,152.72,159.09,2,Singles,4987176234209_175_Singles,1,1
4987176234216_168,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN DR 180ML,4.98718E+12,56,168,146.61,152.72,2,Singles,4987176234216_168_Singles,1,1
4987176234216_175,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN DR 180ML,4.98718E+12,56,175,152.72,159.09,2,Singles,4987176234216_175_Singles,1,1
4987176234223_175,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN HFC 200ML,4.98718E+12,56,175,152.72,159.09,2,Singles,4987176234223_175_Singles,1,1
4987176234223_214,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN HFC 200ML,4.98718E+12,56,214,186.76,194.55,2,Singles,4987176234223_214_Singles,1,1
4987176234230_168,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN LC 200ML,4.98718E+12,56,168,146.61,152.72,3,Singles,4987176234230_168_Singles,1,1
4987176234230_173,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN LC 200ML,4.98718E+12,56,173,150.98,157.28,3,Singles,4987176234230_173_Singles,1,1
4987176234230_175,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN LC 200ML,4.98718E+12,56,175,152.72,159.09,3,Singles,4987176234230_175_Singles,1,1
4987176234247_319,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN LT 340ML,4.98718E+12,30,319,278.39,290,3,Singles,4987176234247_319_Singles,1,1
4987176234247_333,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN LT 340ML,4.98718E+12,30,333,290.61,302.73,3,Singles,4987176234247_333_Singles,1,1
4987176234247_355,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN LT 340ML,4.98718E+12,30,355,309.81,322.73,3,Singles,4987176234247_355_Singles,1,1
4987176234254_1023,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN HFC 1000ML,4.98718E+12,8,1023,818.37,852.5,3,Singles,4987176234254_1023_Singles,1,1
4987176234254_1167,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN HFC 1000ML,4.98718E+12,8,1167,933.57,972.5,3,Singles,4987176234254_1167_Singles,1,1
4987176234254_1273,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN HFC 1000ML,4.98718E+12,8,1273,1018.37,1060.84,3,Singles,4987176234254_1273_Singles,1,1
4987176234261_710,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN DR 650ML,4.98718E+12,12,710,608.55,633.93,4,Singles,4987176234261_710_Singles,1,1
4987176234261_799,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN DR 650ML,4.98718E+12,12,799,684.84,713.4,4,Singles,4987176234261_799_Singles,1,1
4987176234261_827,PGHP,Hair Care,Pantene,Pantene Bottles,PNTN DR 650ML,4.98718E+12,12,827,708.83,738.39,4,Singles,4987176234261_827_Singles,1,1
